         1465964 function calls (1444566 primitive calls) in 19.992 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  346/163    0.002    0.000    0.026    0.000 sre_parse.py:417(_parse_sub)
     3201    0.002    0.000    0.022    0.000 {built-in method builtins.next}
      652    0.002    0.000    0.006    0.000 path.py:96(__init__)
       60    0.002    0.000    0.004    0.000 function_base.py:37(linspace)
      231    0.002    0.000    0.040    0.000 artist.py:709(set_clip_path)
        1    0.002    0.002    0.011    0.011 __init__.py:1135(boxplot_stats)
      334    0.002    0.000    0.036    0.000 _compression.py:66(readinto)
     2541    0.002    0.000    0.007    0.000 artist.py:170(convert_xunits)
      621    0.002    0.000    0.019    0.000 transforms.py:1470(transform_point)
      878    0.002    0.000    0.004    0.000 {method 'all' of 'numpy.generic' objects}
     1334    0.002    0.000    0.002    0.000 getlimits.py:365(__new__)
     2818    0.002    0.000    0.005    0.000 pyplot.py:578(_auto_draw_if_interactive)
      217    0.002    0.000    0.074    0.000 _base.py:1894(add_line)
     2355    0.002    0.000    0.002    0.000 function_base.py:258(iterable)
     2815    0.002    0.000    0.010    0.000 figure.py:49(_stale_figure_callback)
      985    0.002    0.000    0.002    0.000 markers.py:258(__bool__)
     3571    0.002    0.000    0.004    0.000 sre_parse.py:254(get)
      306    0.002    0.000    0.003    0.000 functools.py:37(update_wrapper)
      443    0.001    0.000    0.003    0.000 __init__.py:163(connect)
      576    0.001    0.000    0.054    0.000 backend_agg.py:119(draw_path)
     1669    0.001    0.000    0.002    0.000 lines.py:1282(set_xdata)
      240    0.001    0.000    0.021    0.000 patches.py:728(_update_patch_transform)
     2820    0.001    0.000    0.004    0.000 __init__.py:1342(is_interactive)
     1047    0.001    0.000    0.006    0.000 transforms.py:1748(frozen)
     2304    0.001    0.000    0.003    0.000 transforms.py:2573(get_matrix)
     1853    0.001    0.000    0.002    0.000 transforms.py:386(intervaly)
       12    0.001    0.000    0.026    0.002 artist.py:1213(get_aliases)
      931    0.001    0.000    0.004    0.000 contextlib.py:116(__exit__)
       67    0.001    0.000    0.064    0.001 axis.py:56(__init__)
     1731    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
     1420    0.001    0.000    0.005    0.000 units.py:122(is_numlike)
      291    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:318(__exit__)
      584    0.001    0.000    0.004    0.000 gzip.py:80(read)
     5040    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
      232    0.001    0.000    0.004    0.000 transforms.py:762(unit)
     2497    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
      768    0.001    0.000    0.005    0.000 transforms.py:2710(_revalidate)
     1680    0.001    0.000    0.002    0.000 artist.py:373(get_transform)
      249    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
     1058    0.001    0.000    0.008    0.000 markers.py:245(_recache)
      652    0.001    0.000    0.003    0.000 path.py:188(_update_values)
      227    0.001    0.000    0.002    0.000 _base.py:4248(get_children)
3115/1816    0.001    0.000    0.006    0.000 {built-in method builtins.hash}
     3593    0.001    0.000    0.002    0.000 {built-in method builtins.setattr}
     1614    0.001    0.000    0.033    0.000 artist.py:1319(is_alias)
     2214    0.001    0.000    0.002    0.000 font_manager.py:1233(<genexpr>)
     2491    0.001    0.000    0.005    0.000 artist.py:182(convert_yunits)
      217    0.001    0.000    0.033    0.000 _base.py:1920(_update_line_limits)
      935    0.001    0.000    0.001    0.000 {built-in method numpy.result_type}
       24    0.001    0.000    0.029    0.001 ticker.py:2016(_raw_ticks)
     1702    0.001    0.000    0.003    0.000 transforms.py:2375(transform_non_affine)
      130    0.001    0.000    0.001    0.000 deprecation.py:24(_generate_deprecation_warning)
      417    0.001    0.000    0.007    0.000 axis.py:500(update_position)
      163    0.001    0.000    0.046    0.000 sre_compile.py:759(compile)
      233    0.001    0.000    0.001    0.000 pyparsing.py:1386(__init__)
       29    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
      411    0.001    0.000    0.004    0.000 copy.py:66(copy)
     1173    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
        1    0.001    0.001    0.001    0.001 {built-in method utcfromtimestamp}
